dia_mes_ano,hora_minuto,irr,massaPM1,massaPM2,massaPM4,massaPM10,numPM1,numPM2,numPM4,numPM10,tamanho_medio,temp,vento_dir,vento_vel,rainfall,P_AC,I_AC,I_DC,V_AC,V_DC,IRR,P_DC
20200212,001600,0,1.11,0.04,0,0,9.15,0.03,0,0,0.49,-127,135,7.98,0,0,0.1,0,212.4,37.8,0,0
20200212,001700,0,1.37,0.05,0,0,11.31,0.03,0,0,0.49,-127,135,17.29,0,0,0.1,0,212.4,37.8,0,0
20200212,001800,0,1.23,0.04,0,0,10.14,0.03,0,0,0.49,-127,90,10.64,0,0,0.1,0,212.4,37.9,0,0
20200212,001900,0,1.36,0.05,0,0,11.22,0.03,0,0,0.48,-127,90,18.62,0,0,0.1,0,212.4,37.9,0,0
20200212,002000,0,1.24,0.04,0,0,10.25,0.03,0,0,0.48,-127,90,13.3,0,0,0.1,0,212.4,38.3,0,0
20200212,002100,0,1.41,0.05,0,0,11.67,0.03,0,0,0.49,-127,90,6.65,0,0,0.1,0,212.4,38.3,0,0
20200212,002200,0,1.39,0.05,0,0,11.44,0.03,0,0,0.5,-127,135,2.66,0,0,0.1,0,212.4,38.4,0,0
20200212,002300,0,1.4,0.05,0,0,11.57,0.03,0,0,0.51,-127,135,11.97,0,0,0.1,0,212.4,38.4,0,0
20200212,002400,0,1.2,0.04,0,0,9.91,0.03,0,0,0.51,-127,90,11.97,0,0,0.1,0,212.4,38.5,0,0
20200212,002500,0,1.18,0.04,0,0,9.72,0.03,0,0,0.52,-127,180,7.98,0,0,0.1,0,212.4,38.5,0,0
20200212,002600,0,1.85,0.06,0,0,15.27,0.04,0,0,0.52,-127,135,10.64,0,0,0.1,0,212.4,38.5,0,0
20200212,002700,0,1.6,0.05,0,0,13.17,0.04,0,0,0.52,-127,90,10.64,0,0,0.1,0,212.4,38.4,0,0
20200212,002800,0,1.49,0.05,0,0,12.28,0.03,0,0,0.5,-127,135,6.65,0,0,0.1,0,212.4,38.4,0,0
20200212,002900,0,1.24,0.04,0,0,10.27,0.03,0,0,0.51,-127,90,10.64,0,0,0.1,0,212.4,38.4,0,0
20200212,003000,0,1.53,0.05,0,0,12.63,0.03,0,0,0.5,-127,135,11.97,0,0,0.1,0,212.4,38.4,0,0
20200212,003100,0,1.51,0.05,0,0,12.46,0.03,0,0,0.5,-127,135,5.32,0,0,0.1,0,212.4,38.4,0,0
20200212,003200,0,1.22,0.04,0,0,10.07,0.03,0,0,0.5,-127,135,5.32,0,0,0.1,0,212.4,38.5,0,0
20200212,003300,0,1.69,0.06,0,0,13.91,0.04,0,0,0.52,-127,90,11.97,0,0,0.1,0,212.4,38.5,0,0
20200212,003400,0,1.72,0.06,0,0,14.2,0.04,0,0,0.52,-127,135,13.3,0,0,0.1,0,212.4,38.5,0,0
20200212,003500,0,1.49,0.05,0,0,12.27,0.03,0,0,0.5,-127,90,5.32,0,0,0.1,0,212.4,38.4,0,0
20200212,003600,0,1.53,0.05,0,0,12.65,0.03,0,0,0.51,-127,90,7.98,0,0,0.1,0,212.4,38,0,0
20200212,003700,0,1.94,0.06,0,0,16.01,0.04,0,0,0.5,-127,45,13.3,0,0,0.1,0,212.4,37.9,0,0
20200212,003800,0,1.45,0.05,0,0,12,0.03,0,0,0.51,-127,180,10.64,0,0,0.1,0,212.4,37.9,0,0
20200212,003900,0,1.74,0.06,0,0,14.35,0.04,0,0,0.52,-127,90,15.96,0,0,0.1,0,212.4,37.9,0,0
20200212,004000,0,1.82,0.06,0,0,15.04,0.04,0,0,0.51,-127,270,6.65,0,0,0.1,0,212.4,37.9,0,0
20200212,004100,0,1.75,0.06,0,0,14.44,0.04,0,0,0.5,-127,0,13.3,0,0,0.1,0,212.4,37.8,0,0
20200212,004200,0,1.71,0.06,0,0,14.08,0.04,0,0,0.49,-127,90,25.27,0,0,0.1,0,212.4,37.8,0,0
20200212,004300,0,1.45,0.05,0,0,11.99,0.03,0,0,0.48,-127,180,5.32,0,0,0.1,0,212.4,37.7,0,0
20200212,004400,0,1.62,0.05,0,0,13.34,0.04,0,0,0.49,-127,135,29.26,0,0,0.1,0,212.4,37.7,0,0
20200212,004500,0,1.62,0.05,0,0,13.33,0.04,0,0,0.49,-127,135,15.96,0,0,0.1,0,212.4,37.8,0,0
20200212,004600,0,1.48,0.05,0,0,12.24,0.03,0,0,0.5,-127,90,7.98,0,0,0.1,0,212.4,37.8,0,0
20200212,004700,0,1.59,0.05,0,0,13.12,0.04,0,0,0.5,-127,90,10.64,0,0,0.1,0,212.4,37.8,0,0
20200212,004800,0,1.65,0.05,0,0,13.61,0.04,0,0,0.5,-127,45,6.65,0,0,0.1,0,212.4,37.8,0,0
20200212,004900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,212.4,38,0,0
20200212,005000,0,1.63,0.05,0,0,13.47,0.04,0,0,0.49,-127,90,9.31,0,0,0.1,0,212.4,38,0,0
20200212,005100,0,1.74,0.06,0,0,14.4,0.04,0,0,0.49,-127,90,9.31,0,0,0.1,0,212.4,38.1,0,0
20200212,005200,0,1.72,0.06,0,0,14.21,0.04,0,0,0.49,-127,135,11.97,0,0,0.1,0,212.4,38.1,0,0
20200212,005300,0,1.8,0.06,0,0,14.86,0.04,0,0,0.49,-127,90,3.99,0,0,0.1,0,212.4,38.3,0,0
20200212,005400,0,1.36,0.05,0,0,11.22,0.03,0,0,0.49,-127,90,7.98,0,0,0.1,0,212.4,38.3,0,0
20200212,005500,0,1.27,0.04,0,0,10.51,0.03,0,0,0.49,-127,90,13.3,0,0,0.1,0,212.4,38.3,0,0
20200212,005600,0,1.38,0.05,0,0,11.37,0.03,0,0,0.5,-127,180,6.65,0,0,0,0,0,0,0,0
20200212,005700,0,1.29,0.04,0,0,10.68,0.03,0,0,0.49,-127,135,9.31,0,0,0,0,0,0,0,0
20200212,005800,0,1.4,0.05,0,0,11.53,0.03,0,0,0.49,-127,90,18.62,0,0,0,0,0,0,0,0
20200212,005900,0,1.03,0.03,0,0,8.46,0.02,0,0,0.48,-127,135,7.98,0,0,0,0,0,0,0,0
20200212,010000,0,1.33,0.04,0,0,10.98,0.03,0,0,0.48,-127,45,14.63,0,0,0,0,0,0,0,0
20200212,010100,0,1.34,0.04,0,0,11.04,0.03,0,0,0.48,-127,90,10.64,0,0,0,0,0,0,0,0
20200212,010200,0,1.36,0.05,0,0,11.22,0.03,0,0,0.49,-127,135,13.3,0,0,0,0,0,0,0,0
20200212,010300,0,1.34,0.04,0,0,11.04,0.03,0,0,0.49,-127,90,18.62,0,0,0,0,0,0,0,0
20200212,010400,0,1.02,0.03,0,0,8.4,0.02,0,0,0.48,-127,180,11.97,0,0,0,0,0,0,0,0
20200212,010500,0,1.27,0.04,0,0,10.45,0.03,0,0,0.48,-127,135,21.28,0,0,0,0,0,0,0,0
20200212,010600,0,1.16,0.04,0,0,9.61,0.03,0,0,0.47,-127,135,14.63,0,0,0,0,0,0,0,0
20200212,010700,0,1.2,0.04,0,0,9.91,0.03,0,0,0.48,-127,90,18.62,0,0,0,0,0,0,0,0
20200212,010800,0,1.46,0.05,0,0,12.02,0.03,0,0,0.49,-127,135,31.92,0,0,0,0,0,0,0,0
20200212,010900,0,1.15,0.04,0,0,9.52,0.03,0,0,0.49,-127,90,10.64,0,0,0,0,0,0,0,0
20200212,011000,0,0.9,0.03,0,0,7.42,0.02,0,0,0.49,-127,180,14.63,0,0,0,0,0,0,0,0
20200212,011100,0,1.22,0.04,0,0,10.03,0.03,0,0,0.5,-127,45,17.29,0,0,0,0,0,0,0,0
20200212,011200,0,1.22,0.04,0,0,10.06,0.03,0,0,0.48,-127,180,3.99,0,0,0,0,0,0,0,0
20200212,011300,0,1.33,0.04,0,0,11,0.03,0,0,0.47,-127,180,11.97,0,0,0,0,0,0,0,0
20200212,011400,0,1.36,0.05,0,0,11.2,0.03,0,0,0.47,-127,135,13.3,0,0,0,0,0,0,0,0
20200212,011500,0,1.17,0.04,0,0,9.67,0.03,0,0,0.47,-127,90,18.62,0,0,0,0,0,0,0,0
20200212,011600,0,1.13,0.04,0,0,9.29,0.03,0,0,0.47,-127,270,5.32,0,0,0,0,0,0,0,0
20200212,011700,0,1.27,0.04,0,0,10.49,0.03,0,0,0.47,-127,45,15.96,0,0,0,0,0,0,0,0
20200212,011800,0,0.94,0.03,0,0,7.73,0.02,0,0,0.47,-127,45,26.6,0,0,0,0,0,0,0,0
20200212,011900,0,1.42,0.05,0,0,11.74,0.03,0,0,0.47,-127,90,17.29,0,0,0,0,0,0,0,0
20200212,012000,0,1.26,0.04,0,0,10.36,0.03,0,0,0.48,-127,135,18.62,0,0,0,0,0,0,0,0
20200212,012100,0,1.16,0.04,0,0,9.53,0.03,0,0,0.49,-127,90,10.64,0,0,0,0,0,0,0,0
20200212,012200,0,0.92,0.03,0,0,7.55,0.02,0,0,0.49,-127,90,6.65,0,0,0,0,0,0,0,0
20200212,012300,0,1.09,0.04,0,0,8.98,0.02,0,0,0.49,-127,45,5.32,0,0,0,0,0,0,0,0
20200212,012400,0,1.12,0.04,0,0,9.2,0.03,0,0,0.49,-127,90,5.32,0,0,0,0,0,0,0,0
20200212,012500,0,1.33,0.04,0,0,10.97,0.03,0,0,0.48,-127,90,10.64,0,0,0,0,0,0,0,0
20200212,012600,0,1.23,0.04,0,0,10.17,0.03,0,0,0.47,-127,135,5.32,0,0,0,0,0,0,0,0
20200212,012700,0,1.09,0.04,0,0,9,0.02,0,0,0.48,-127,90,11.97,0,0,0,0,0,0,0,0
20200212,012800,0,1.18,0.04,0,0,9.72,0.03,0,0,0.47,-127,135,7.98,0,0,0,0,0,0,0,0
20200212,012900,0,0.93,0.03,0,0,7.64,0.02,0,0,0.48,-127,90,15.96,0,0,0,0,0,0,0,0
20200212,013000,0,0.9,0.03,0,0,7.46,0.02,0,0,0.48,-127,135,7.98,0,0,0,0,0,0,0,0
20200212,013100,0,0.89,0.03,0,0,7.33,0.02,0,0,0.49,-127,90,13.3,0,0,0,0,0,0,0,0
20200212,013200,0,1.03,0.03,0,0,8.48,0.02,0,0,0.49,-127,90,2.66,0,0,0,0,0,0,0,0
20200212,013300,0,1.2,0.04,0,0,9.92,0.03,0,0,0.48,-127,135,2.66,0,0,0,0,0,0,0,0
20200212,013400,0,1.03,0.03,0,0,8.49,0.02,0,0,0.48,-127,90,5.32,0,0,0,0,0,0,0,0
20200212,013500,0,0.96,0.03,0,0,7.92,0.02,0,0,0.48,-127,135,5.32,0,0,0,0,0,0,0,0
20200212,013600,0,1.01,0.03,0,0,8.3,0.02,0,0,0.48,-127,90,11.97,0,0,0,0,0,0,0,0
20200212,013700,0,1.07,0.04,0,0,8.87,0.02,0,0,0.49,-127,90,5.32,0,0,0,0,0,0,0,0
20200212,013800,0,0.76,0.03,0,0,6.25,0.02,0,0,0.49,-127,135,7.98,0,0,0,0,0,0,0,0
20200212,013900,0,0.73,0.02,0,0,6.06,0.02,0,0,0.5,-127,90,6.65,0,0,0,0,0,0,0,0
20200212,014000,0,0.68,0.02,0,0,5.62,0.02,0,0,0.5,-127,180,5.32,0,0,0,0,0,0,0,0
20200212,014100,0,0.81,0.03,0,0,6.68,0.02,0,0,0.49,-127,45,14.63,0,0,0,0,0,0,0,0
20200212,014200,0,0.76,0.03,0,0,6.24,0.02,0,0,0.48,-127,90,10.64,0,0,0,0,0,0,0,0
20200212,014300,0,1.22,0.04,0,0,10.02,0.03,0,0,0.47,-127,180,5.32,0,0,0,0,0,0,0,0
20200212,014400,0,0.73,0.02,0,0,6,0.02,0,0,0.47,-127,135,3.99,0,0,0,0,0,0,0,0
20200212,014500,0,0.74,0.02,0,0,6.11,0.02,0,0,0.47,-127,90,5.32,0,0,0,0,0,0,0,0
20200212,014600,0,0.72,0.02,0,0,5.96,0.02,0,0,0.47,-127,45,6.65,0,0,0,0,0,0,0,0
20200212,014700,0,0.65,0.02,0,0,5.38,0.01,0,0,0.47,-127,135,6.65,0,0,0,0,0,0,0,0
20200212,014800,0,0.79,0.03,0,0,6.55,0.02,0,0,0.47,-127,90,14.63,0,0,0,0,0,0,0,0
20200212,014900,0,0.72,0.02,0,0,5.9,0.02,0,0,0.47,-127,0,13.3,0,0,0,0,0,0,0,0
20200212,015000,0,0.55,0.02,0,0,4.53,0.01,0,0,0.48,-127,135,5.32,0,0,0,0,0,0,0,0
20200212,015100,0,1.06,0.04,0,0,8.71,0.02,0,0,0.47,-127,90,7.98,0,0,0,0,0,0,0,0
20200212,015200,0,0.8,0.03,0,0,6.57,0.02,0,0,0.47,-127,90,18.62,0,0,0,0,0,0,0,0
20200212,015300,0,0.68,0.02,0,0,5.64,0.02,0,0,0.47,-127,90,7.98,0,0,0,0,0,0,0,0
20200212,015400,0,0.6,0.02,0,0,4.91,0.01,0,0,0.48,-127,135,13.3,0,0,0,0,0,0,0,0
20200212,015500,0,0.75,0.02,0,0,6.15,0.02,0,0,0.47,-127,135,14.63,0,0,0,0,0,0,0,0
20200212,015600,0,0.61,0.02,0,0,5.07,0.01,0,0,0.47,-127,135,19.95,0,0,0,0,0,0,0,0
20200212,015700,0,0.67,0.02,0,0,5.49,0.02,0,0,0.47,-127,135,6.65,0,0,0,0,0,0,0,0
20200212,015800,0,0.71,0.02,0,0,5.85,0.02,0,0,0.47,-127,90,14.63,0,0,0,0,0,0,0,0
20200212,015900,0,0.73,0.02,0,0,6.01,0.02,0,0,0.46,-127,90,5.32,0,0,0,0,0,0,0,0
20200212,020000,0,0.65,0.02,0,0,5.34,0.01,0,0,0.46,-127,45,9.31,0,0,0,0,0,0,0,0
20200212,020100,0,0.51,0.02,0,0,4.23,0.01,0,0,0.47,-127,45,2.66,0,0,0,0,0,0,0,0
20200212,020200,0,0.51,0.02,0,0,4.25,0.01,0,0,0.46,-127,90,17.29,0,0,0,0,0,0,0,0
20200212,020300,0,0.91,0.03,0,0,7.5,0.02,0,0,0.46,-127,90,10.64,0,0,0,0,0,0,0,0
20200212,020400,0,0.72,0.02,0,0,5.91,0.02,0,0,0.47,-127,135,3.99,0,0,0,0,0,0,0,0
20200212,020500,0,0.69,0.02,0,0,5.69,0.02,0,0,0.46,-127,135,7.98,0,0,0,0,0,0,0,0
20200212,020600,0,0.56,0.02,0,0,4.59,0.01,0,0,0.45,-127,135,14.63,0,0,0,0,0,0,0,0
20200212,020700,0,0.7,0.02,0,0,5.81,0.02,0,0,0.45,-127,135,10.64,0,0,0,0,0,0,0,0
20200212,020800,0,0.73,0.02,0,0,6.05,0.02,0,0,0.45,-127,90,22.61,0,0,0,0,0,0,0,0
20200212,020900,0,0.77,0.03,0,0,6.33,0.02,0,0,0.45,-127,45,7.98,0,0,0,0,0,0,0,0
20200212,021000,0,0.72,0.02,0,0,5.92,0.02,0,0,0.46,-127,90,7.98,0,0,0,0,0,0,0,0
20200212,021100,0,0.64,0.02,0,0,5.25,0.01,0,0,0.46,-127,90,7.98,0,0,0,0,0,0,0,0
20200212,021200,0,0.74,0.02,0,0,6.11,0.02,0,0,0.46,-127,45,5.32,0,0,0,0,0,0,0,0
20200212,021300,0,0.61,0.02,0,0,5.03,0.01,0,0,0.45,-127,90,13.3,0,0,0,0,0,0,0,0
20200212,021400,0,0.63,0.02,0,0,5.23,0.01,0,0,0.45,-127,90,13.3,0,0,0,0,0,0,0,0
20200212,021500,0,0.77,0.03,0,0,6.36,0.02,0,0,0.45,-127,90,14.63,0,0,0,0,0,0,0,0
20200212,021600,0,0.72,0.02,0,0,5.96,0.02,0,0,0.45,-127,135,5.32,0,0,0,0,0,0,0,0
20200212,021700,0,0.77,0.03,0,0,6.33,0.02,0,0,0.46,-127,135,10.64,0,0,0,0,0,0,0,0
20200212,021800,0,0.84,0.03,0,0,6.89,0.02,0,0,0.47,-127,90,13.3,0,0,0,0,0,0,0,0
20200212,021900,0,0.75,0.03,0,0,6.23,0.02,0,0,0.47,-127,135,10.64,0,0,0,0,0,0,0,0
20200212,022000,0,0.93,0.03,0,0,7.66,0.02,0,0,0.47,-127,135,7.98,0,0,0,0,0,0,0,0
20200212,022100,0,1.03,0.03,0,0,8.49,0.02,0,0,0.46,-127,135,5.32,0,0,0,0,0,0,0,0
20200212,022200,0,0.98,0.03,0,0,8.06,0.02,0,0,0.47,-127,90,10.64,0,0,0,0,0,0,0,0
20200212,022300,0,0.72,0.02,0,0,5.93,0.02,0,0,0.47,-127,90,10.64,0,0,0,0,0,0,0,0
20200212,022400,0,0.84,0.03,0,0,6.96,0.02,0,0,0.46,-127,135,10.64,0,0,0,0,0,0,0,0
20200212,022500,0,0.68,0.02,0,0,5.57,0.02,0,0,0.45,-127,135,10.64,0,0,0,0,0,0,0,0
20200212,022600,0,1,0.03,0,0,8.24,0.02,0,0,0.45,-127,90,7.98,0,0,0,0,0,0,0,0
20200212,022700,0,0.81,0.03,0,0,6.66,0.02,0,0,0.46,-127,90,13.3,0,0,0,0,0,0,0,0
20200212,022800,0,0.64,0.02,0,0,5.3,0.01,0,0,0.46,-127,135,13.3,0,0,0,0,0,0,0,0
20200212,022900,0,0.69,0.02,0,0,5.68,0.02,0,0,0.46,-127,90,10.64,0,0,0,0,0,0,0,0
20200212,023000,0,0.56,0.02,0,0,4.62,0.01,0,0,0.45,-127,90,17.29,0,0,0,0,0,0,0,0
20200212,023100,0,0.76,0.03,0,0,6.25,0.02,0,0,0.46,-127,135,6.65,0,0,0,0,0,0,0,0
20200212,023200,0,0.58,0.02,0,0,4.8,0.01,0,0,0.47,-127,90,19.95,0,0,0,0,0,0,0,0
20200212,023300,0,0.73,0.02,0,0,5.99,0.02,0,0,0.47,-127,45,10.64,0,0,0,0,0,0,0,0
20200212,023400,0,0.54,0.02,0,0,4.41,0.01,0,0,0.48,-127,135,9.31,0,0,0,0,0,0,0,0
20200212,023500,0,0.62,0.02,0,0,5.14,0.01,0,0,0.48,-127,180,10.64,0,0,0,0,0,0,0,0
20200212,023600,0,0.87,0.03,0,0,7.17,0.02,0,0,0.48,-127,225,9.31,0,0,0,0,0,0,0,0
20200212,023700,0,0.68,0.02,0,0,5.59,0.02,0,0,0.48,-127,90,10.64,0,0,0,0,0,0,0,0
20200212,023800,0,0.64,0.02,0,0,5.26,0.01,0,0,0.49,-127,90,7.98,0,0,0,0,0,0,0,0
20200212,023900,0,0.43,0.01,0,0,3.51,0.01,0,0,0.49,-127,180,2.66,0,0,0,0,0,0,0,0
20200212,024000,0,0.62,0.02,0,0,5.12,0.01,0,0,0.48,-127,135,11.97,0,0,0,0,0,0,0,0
20200212,024100,0,0.49,0.02,0,0,4.04,0.01,0,0,0.48,-127,90,7.98,0,0,0,0,0,0,0,0
20200212,024200,0,0.65,0.02,0,0,5.34,0.01,0,0,0.49,-127,90,10.64,0,0,0,0,0,0,0,0
20200212,024300,0,0.65,0.02,0,0,5.33,0.01,0,0,0.49,-127,90,11.97,0,0,0,0,0,0,0,0
20200212,024400,0,0.55,0.02,0,0,4.51,0.01,0,0,0.49,-127,135,17.29,0,0,0,0,0,0,0,0
20200212,024500,0,0.44,0.01,0,0,3.59,0.01,0,0,0.48,-127,135,11.97,0,0,0,0,0,0,0,0
20200212,024600,0,0.66,0.02,0,0,5.47,0.02,0,0,0.47,-127,45,17.29,0,0,0,0,0,0,0,0
20200212,024700,0,0.79,0.03,0,0,6.55,0.02,0,0,0.47,-127,90,22.61,0,0,0,0,0,0,0,0
20200212,024800,0,0.72,0.02,0,0,5.91,0.02,0,0,0.47,-127,90,13.3,0,0,0,0,0,0,0,0
20200212,024900,0,0.66,0.02,0,0,5.43,0.01,0,0,0.47,-127,90,13.3,0,0,0,0,0,0,0,0
20200212,025000,0,0.77,0.03,0,0,6.33,0.02,0,0,0.46,-127,90,10.64,0,0,0,0,0,0,0,0
20200212,025100,0,0.84,0.03,0,0,6.96,0.02,0,0,0.45,-127,90,10.64,0,0,0,0,0,0,0,0
20200212,025200,0,0.66,0.02,0,0,5.44,0.01,0,0,0.45,-127,135,13.3,0,0,0,0,0,0,0,0
20200212,025300,0,0.88,0.03,0,0,7.3,0.02,0,0,0.45,-127,90,21.28,0,0,0,0,0,0,0,0
20200212,025400,0,0.81,0.03,0,0,6.72,0.02,0,0,0.46,-127,90,27.93,0,0,0,0,0,0,0,0
20200212,025500,0,0.83,0.03,0,0,6.84,0.02,0,0,0.45,-127,90,21.28,0,0,0,0,0,0,0,0
20200212,025600,0,0.93,0.03,0,0,7.67,0.02,0,0,0.45,-127,45,7.98,0,0,0,0,0,0,0,0
20200212,025700,0,0.86,0.03,0,0,7.11,0.02,0,0,0.45,-127,90,13.3,0,0,0,0,0,0,0,0
20200212,025800,0,0.83,0.03,0,0,6.81,0.02,0,0,0.45,-127,135,10.64,0,0,0,0,0,0,0,0
20200212,025900,0,0.91,0.03,0,0,7.54,0.02,0,0,0.44,-127,135,18.62,0,0,0,0,0,0,0,0
20200212,030000,0,0.8,0.03,0,0,6.61,0.02,0,0,0.44,-127,90,7.98,0,0,0,0,0,0,0,0
20200212,030100,0,0.95,0.03,0,0,7.81,0.02,0,0,0.44,-127,90,5.32,0,0,0,0,0,0,0,0
20200212,030200,0,0.86,0.03,0,0,7.08,0.02,0,0,0.44,-127,90,13.3,0,0,0,0,0,0,0,0
20200212,030300,0,0.91,0.03,0,0,7.47,0.02,0,0,0.45,-127,45,7.98,0,0,0,0,0,0,0,0
20200212,030400,0,0.77,0.03,0,0,6.33,0.02,0,0,0.44,-127,90,10.64,0,0,0,0,0,0,0,0
20200212,030500,0,0.85,0.03,0,0,6.97,0.02,0,0,0.46,-127,45,13.3,0,0,0,0,0,0,0,0
20200212,030600,0,1.01,0.03,0,0,8.34,0.02,0,0,0.45,-127,45,14.63,0,0,0,0,0,0,0,0
20200212,030700,0,0.76,0.03,0,0,6.24,0.02,0,0,0.45,-127,90,17.29,0,0,0,0,0,0,0,0
20200212,030800,0,0.71,0.02,0,0,5.85,0.02,0,0,0.45,-127,90,14.63,0,0,0,0,0,0,0,0
20200212,030900,0,0.84,0.03,0,0,6.91,0.02,0,0,0.45,-127,180,7.98,0,0,0,0,0,0,0,0
20200212,031000,0,1.01,0.03,0,0,8.3,0.02,0,0,0.45,-127,45,7.98,0,0,0,0,0,0,0,0
20200212,031100,0,0.95,0.03,0,0,7.86,0.02,0,0,0.45,-127,45,10.64,0,0,0,0,0,0,0,0
20200212,031200,0,0.71,0.02,0,0,5.85,0.02,0,0,0.46,-127,270,7.98,0,0,0,0,0,0,0,0
20200212,031300,0,1,0.03,0,0,8.24,0.02,0,0,0.47,-127,90,11.97,0,0,0,0,0,0,0,0
20200212,031400,0,0.72,0.02,0,0,5.95,0.02,0,0,0.47,-127,45,6.65,0,0,0,0,0,0,0,0
20200212,031500,0,0.55,0.02,0,0,4.5,0.01,0,0,0.46,-127,45,15.96,0,0,0,0,0,0,0,0
20200212,031600,0,1.15,0.04,0,0,9.49,0.03,0,0,0.46,-127,135,6.65,0,0,0,0,0,0,0,0
20200212,031700,0,1.03,0.03,0,0,8.46,0.02,0,0,0.46,-127,135,5.32,0,0,0,0,0,0,0,0
20200212,031800,0,0.95,0.03,0,0,7.82,0.02,0,0,0.46,-127,90,11.97,0,0,0,0,0,0,0,0
20200212,031900,0,1,0.03,0,0,8.29,0.02,0,0,0.46,-127,45,13.3,0,0,0,0,0,0,0,0
20200212,032000,0,0.91,0.03,0,0,7.53,0.02,0,0,0.46,-127,135,9.31,0,0,0,0,0,0,0,0
20200212,032100,0,1.21,0.04,0,0,9.96,0.03,0,0,0.46,-127,45,25.27,0,0,0,0,0,0,0,0
20200212,032200,0,0.93,0.03,0,0,7.63,0.02,0,0,0.46,-127,135,10.64,0,0,0,0,0,0,0,0
20200212,032300,0,0.74,0.02,0,0,6.07,0.02,0,0,0.46,-127,135,22.61,0,0,0,0,0,0,0,0
20200212,032400,0,1.02,0.03,0,0,8.39,0.02,0,0,0.46,-127,90,11.97,0,0,0,0,0,0,0,0
20200212,032500,0,1.22,0.04,0,0,10.08,0.03,0,0,0.45,-127,45,10.64,0,0,0,0,0,0,0,0
20200212,032600,0,1.48,0.05,0,0,12.24,0.03,0,0,0.45,-127,90,13.3,0,0,0,0,0,0,0,0
20200212,032700,0,1.81,0.06,0,0,14.91,0.04,0,0,0.45,-127,90,19.95,0,0,0,0,0,0,0,0
20200212,032800,0,1.5,0.05,0,0,12.37,0.03,0,0,0.45,-127,90,15.96,0,0,0,0,0,0,0,0
20200212,032900,0,1.14,0.04,0,0,9.37,0.03,0,0,0.44,-127,90,10.64,0,0,0,0,0,0,0,0
20200212,033000,0,1.2,0.04,0,0,9.9,0.03,0,0,0.44,-127,90,9.31,0,0,0,0,0,0,0,0
20200212,033100,0,1.05,0.04,0,0,8.7,0.02,0,0,0.44,-127,45,9.31,0,0,0,0,0,0,0,0
20200212,033200,0,0.91,0.03,0,0,7.52,0.02,0,0,0.44,-127,90,9.31,0,0,0,0,0,0,0,0
20200212,033300,0,0.94,0.03,0,0,7.76,0.02,0,0,0.44,-127,90,11.97,0,0,0,0,0,0,0,0
20200212,033400,0,0.74,0.02,0,0,6.07,0.02,0,0,0.44,-127,90,2.66,0,0,0,0,0,0,0,0
20200212,033500,0,0.99,0.03,0,0,8.18,0.02,0,0,0.44,-127,90,6.65,0,0,0,0,0,0,0,0
20200212,033600,0,1.05,0.03,0,0,8.63,0.02,0,0,0.44,-127,90,21.28,0,0,0,0,0,0,0,0
